1,0,1,41,83,43,76
1,0,1,43,76,89,17
1,1,1,50,51,27,30
1,1,1,27,30,41,76
1,0,1,89,14,89,7
1,0,0,89,7,90,16
1,0,0,90,13,84,17
1,1,1,18,74,9,49
1,1,0,9,49,67,87
1,1,1,55,94,65,90
1,1,1,65,90,48,72
1,1,1,48,72,34,68
1,1,1,34,68,35,43
1,1,1,35,43,47,3
1,1,1,47,3,65,27
1,1,1,57,22,47,27
1,1,1,47,27,44,2
1,1,1,44,2,50,4
1,0,1,77,88,74,77
1,0,1,74,77,88,61
1,0,1,46,67,56,37
1,0,1,55,19,61,10
1,1,1,23,84,40,100
1,1,1,57,97,40,95
1,1,1,40,95,37,80
1,1,1,37,80,24,62
1,1,1,24,62,22,24
1,1,1,22,24,8,35
1,1,1,8,35,30,5
1,1,0,30,5,65,9
1,0,1,35,91,74,93
1,0,1,54,80,56,37
1,0,1,56,37,80,9
1,0,0,80,9,100,62
1,0,1,19,9,8,41
1,0,1,8,41,38,17
1,0,0,26,23,44,12
1,1,1,40,77,47,41
1,1,1,47,41,49,68
1,1,1,49,68,58,97
1,1,0,58,97,77,96
1,1,1,98,85,93,95
1,1,0,93,95,93,95
1,1,1,42,81,89,60
1,1,1,67,64,45,22
1,1,0,45,22,92,93
1,0,1,9,8,23,5
1,1,1,22,73,24,95
1,1,1,24,95,28,88
1,1,0,28,88,35,94
1,0,1,65,6,71,2
1,0,0,71,2,67,13
1,0,1,48,5,24,58
1,0,1,24,58,67,91
1,1,1,18,12,41,12
1,0,1,65,87,73,87
1,0,1,73,87,92,90
1,0,0,95,84,97,60
1,1,1,8,28,26,32
1,1,1,26,32,28,51
1,1,1,28,51,19,67
1,1,0,19,67,29,95
1,1,0,28,95,34,91
1,0,1,73,9,80,7
1,0,1,80,7,84,37
1,0,0,43,32,44,32
1,1,1,56,68,89,63
1,1,1,71,78,75,93
1,1,1,75,93,81,94
1,1,1,72,68,52,24
1,1,1,52,24,43,42
1,1,1,43,42,46,66
1,1,0,46,66,79,14
1,1,0,79,3,79,11
1,0,0,21,89,40,82
1,1,1,60,18,56,14
1,1,1,56,14,66,1
1,1,1,66,1,52,36
1,1,1,52,36,56,61
1,1,1,56,61,76,93
1,1,1,76,93,70,81
1,1,1,70,81,97,17
1,1,1,97,17,86,30
1,1,0,86,30,0,0
1,0,1,58,65,66,71
1,0,1,77,84,94,84
1,0,0,97,85,100,100
1,1,0,3,18,8,14
1,0,1,90,85,73,88
1,0,1,73,88,65,74
1,0,1,65,74,67,92
1,0,1,67,92,81,80
1,1,0,17,8,19,17
1,0,0,6,56,59,59
1,0,1,61,61,92,30
1,1,1,10,93,7,87
1,0,0,78,16,83,30
1,1,1,11,65,16,71
1,0,1,81,29,75,35
1,1,0,16,24,28,15
1,0,1,68,75,67,93
1,0,1,67,93,55,81
1,0,0,55,81,93,31
1,1,0,7,69,16,61
1,1,0,15,90,74,70
1,0,1,26,30,36,20
1,1,1,49,87,47,79
1,1,1,81,85,70,81
1,1,1,70,81,74,89
1,1,0,74,89,91,91
1,0,1,17,5,24,17
1,0,1,24,17,19,21
1,1,1,80,88,48,82
1,1,1,48,82,36,35
1,1,1,36,35,35,55
1,1,1,35,55,55,87
1,1,0,55,87,69,94
1,1,1,69,94,74,71
1,1,0,75,67,82,64
1,0,1,24,31,39,75
1,1,1,73,5,72,12
1,1,1,72,12,75,24
1,1,1,75,24,62,24
1,1,1,62,24,62,28
1,1,0,62,28,86,69
1,1,1,76,89,72,71
1,1,1,72,71,81,76
1,1,0,81,76,78,94
1,1,1,78,94,88,55
1,1,0,27,15,39,19
1,0,1,61,81,75,86
1,1,0,17,6,32,9
1,1,1,24,21,40,38
1,1,1,40,38,93,27
1,1,1,93,27,89,25
1,1,0,89,25,0,0
1,1,1,52,12,56,25
1,1,1,56,25,54,52
1,1,1,54,52,63,66
1,1,1,63,66,78,85
1,1,0,78,85,86,54
1,1,1,45,43,47,69
1,1,1,47,69,51,90
1,1,1,51,90,34,69
1,1,1,34,69,44,45
1,1,1,44,45,45,77
1,1,1,45,77,56,93
1,1,1,56,93,53,84
1,1,1,53,84,42,65
1,1,1,42,65,30,62
1,1,1,30,62,28,30
1,1,1,28,30,43,43
1,1,1,43,43,38,66
1,1,1,38,66,50,94
1,1,1,50,94,50,78
1,1,1,50,78,58,67
1,1,1,58,67,45,60
1,1,1,45,60,33,24
1,1,0,33,24,44,11
1,1,1,58,16,76,1
1,1,0,76,1,87,10
1,1,0,77,5,85,12
1,0,0,41,85,77,76
1,1,1,23,24,5,9
1,0,1,64,80,72,85
1,1,1,13,47,22,93
1,1,1,56,91,54,65
1,1,1,54,65,46,72
1,1,1,46,72,54,88
1,1,0,54,88,57,82
1,0,1,47,35,47,53
1,0,1,47,53,38,61
1,0,1,38,61,54,27
1,0,0,57,21,58,11
1,0,1,63,8,58,45
1,0,0,58,45,89,27
1,1,1,11,73,16,85
1,1,0,16,85,52,65
1,1,1,37,56,41,68
1,1,1,41,68,55,32
1,1,1,55,32,86,24
1,1,1,80,26,81,3
1,1,1,81,3,79,25
1,1,1,79,25,77,35
1,1,1,77,35,71,47
1,1,1,71,47,85,89
1,1,0,85,89,91,35
1,1,1,64,62,73,93
1,1,1,73,93,71,82
1,1,1,71,82,66,51
1,1,1,66,51,74,2
1,1,1,74,2,74,28
1,1,1,74,28,80,54
1,0,0,26,60,66,72
1,1,1,34,28,34,47
1,1,1,34,47,40,87
1,1,1,40,87,56,68
1,1,0,56,68,81,33
1,0,1,19,67,21,94
1,0,1,21,94,19,81
1,0,0,18,81,8,69
1,1,1,90,90,87,92
1,1,0,87,92,95,35
1,1,1,91,89,92,95
1,0,1,29,8,15,9
1,1,1,94,84,90,72
1,1,1,90,72,89,36
1,1,0,89,36,81,43
1,0,1,19,57,24,70
1,0,0,24,70,57,50
1,1,0,43,50,76,69
1,0,0,24,31,53,49
1,1,0,47,51,49,92
1,0,1,51,8,70,12
1,0,0,70,16,100,100
1,1,0,20,18,29,44
1,0,1,71,56,65,46
1,1,1,25,46,42,59
1,1,1,42,59,76,85
1,1,0,75,57,82,32
1,1,1,75,55,70,44
1,1,1,70,44,57,48
1,1,1,54,39,60,2
1,1,0,60,2,67,13
1,0,1,12,70,21,55
1,0,1,21,55,32,11
1,0,1,63,8,85,16
1,0,1,85,16,81,41
1,0,0,77,50,74,48
1,1,0,26,52,63,63
1,1,1,97,78,81,65
1,1,0,81,65,91,71
1,0,1,9,65,12,71
1,0,1,12,71,37,72
1,0,1,37,72,43,50
1,0,1,43,50,70,31
1,0,1,70,31,68,17
1,0,1,68,17,88,59
1,1,1,27,48,39,89
1,1,1,39,89,25,67
1,1,0,25,67,93,93
1,0,1,67,65,63,74
1,0,1,70,87,69,95
1,0,1,69,95,68,77
1,0,0,68,77,90,65
1,1,0,10,35,11,64
1,1,1,26,48,34,57
1,0,1,61,52,20,73
1,0,1,20,73,35,77
1,0,1,35,77,38,29
1,0,1,38,29,47,64
1,0,1,47,64,58,83
1,0,1,58,83,89,30
1,0,1,75,93,74,84
1,1,0,20,8,36,20
1,0,1,64,80,73,67
1,0,1,74,64,82,76
1,0,1,83,74,89,37
1,0,1,89,40,86,39
1,0,1,74,32,90,52
1,1,1,75,13,90,20
1,1,0,90,20,0,0
1,1,1,89,12,73,10
1,1,0,73,10,87,42
1,1,1,47,22,42,43
1,1,1,42,43,35,30
1,1,0,35,30,96,57
1,0,1,14,36,18,26
1,0,1,18,26,18,66
1,0,1,18,66,70,82
1,0,1,53,85,64,71
1,0,1,65,70,72,7
1,0,1,72,7,88,66
1,0,1,72,92,56,83
1,0,1,56,83,55,48
1,0,1,55,48,66,59
1,0,1,66,59,57,69
1,0,0,57,69,100,28
1,1,0,66,7,73,16
1,0,1,30,78,27,55
1,0,1,27,55,8,55
1,0,1,8,55,56,46
1,0,0,56,46,79,47
1,1,0,21,53,71,58
1,0,1,29,42,45,45
1,0,1,45,45,31,71
1,0,1,31,71,14,45
1,0,1,14,45,66,69
1,0,1,23,19,27,60
1,0,1,27,60,42,86
1,0,0,78,93,91,53
1,1,1,9,47,25,26
1,0,1,79,84,25,66
1,1,1,62,57,76,92
1,1,1,76,92,97,84
1,1,0,97,84,87,40
1,0,1,64,69,60,57
1,0,1,60,57,82,60
1,0,1,82,60,87,61
1,0,1,77,63,60,49
1,0,0,60,49,87,61
1,1,1,13,47,0,0
1,1,1,11,31,60,86
1,1,1,60,86,46,77
1,1,1,46,77,40,66
1,1,1,40,66,50,65
1,1,1,50,65,40,78
1,1,1,40,78,43,61
1,1,1,43,61,32,34
1,1,0,32,34,98,71
1,1,0,37,24,40,25
1,0,1,60,75,45,67
1,1,1,45,39,47,32
1,1,0,47,32,41,39
1,1,1,81,91,71,87
1,1,1,71,87,74,73
1,1,0,74,73,69,90
1,1,0,11,51,39,37
1,1,0,56,4,66,17
1,0,1,34,83,56,85
1,0,0,56,67,68,68
1,0,0,72,64,79,54
1,1,0,21,46,11,57
1,1,0,11,57,13,62
1,0,0,97,12,100,100
1,0,0,72,5,74,17
1,0,1,83,11,92,11
1,0,0,92,11,97,49
1,1,0,3,51,16,94
1,0,1,84,6,87,41
1,0,1,86,30,79,34
1,1,1,30,47,38,34
1,1,1,38,34,47,86
1,1,0,47,86,88,74
1,1,0,95,73,0,0
1,0,1,15,29,52,40
1,1,1,74,61,98,72
1,1,0,98,72,92,65
1,1,1,88,93,79,91
1,1,1,79,91,84,86
1,1,1,84,86,85,95
1,1,0,85,95,79,90
1,0,1,62,57,62,57
2,0,1,49,48,43,51
2,0,1,43,51,78,80
2,0,1,78,80,83,77
2,0,1,33,48,61,60
2,0,0,40,66,59,64
2,1,1,43,26,41,8
2,1,0,41,8,37,9
2,0,1,67,93,9,10
2,0,1,91,79,88,71
2,0,1,88,71,88,84
2,0,1,88,84,73,79
2,0,1,73,79,75,30
2,1,1,12,53,28,99
2,1,0,28,99,61,89
2,1,0,95,96,100,100
2,0,1,6,8,10,51
2,0,1,10,51,26,64
2,0,1,26,64,39,28
2,0,1,39,28,31,48
2,0,1,31,48,44,26
2,0,1,44,26,55,2
2,0,0,55,2,76,24
2,1,0,24,76,37,84
2,1,1,38,87,27,93
2,1,1,27,93,83,79
2,0,1,27,18,45,25
2,0,1,45,25,35,18
2,0,1,35,18,32,27
2,0,1,32,27,60,19
2,0,0,60,19,76,29
2,0,1,58,7,38,22
2,0,1,38,22,34,35
2,0,1,34,35,40,19
2,0,1,40,19,59,35
2,0,1,59,35,50,21
2,0,1,50,21,64,19
2,0,0,64,19,72,100
2,1,1,41,11,36,5
2,1,0,36,5,34,6
2,0,1,63,94,61,81
2,0,1,61,81,58,83
2,0,1,58,83,32,76
2,0,1,32,76,39,26
2,0,1,62,18,73,25
2,0,1,86,16,86,26
2,1,0,18,54,69,85
2,0,1,15,5,18,23
2,0,1,18,23,52,45
2,0,0,61,59,8,7
2,0,0,66,77,0,0
2,1,0,16,42,69,100
2,0,1,38,15,36,20
2,0,1,36,20,25,47
2,0,1,25,47,31,60
2,0,1,31,60,42,20
2,0,1,62,19,75,4
2,0,1,75,4,77,13
2,0,0,77,13,90,4
2,1,1,17,86,9,49
2,1,0,9,49,60,25
2,0,1,40,75,65,64
2,1,1,39,66,46,93
2,1,1,46,93,70,95
2,1,1,72,96,71,97
2,1,1,71,97,83,91
2,0,1,24,57,26,81
2,0,1,26,81,25,62
2,0,1,25,62,36,23
2,0,1,36,23,61,24
2,0,0,61,24,83,57
2,1,1,17,43,16,80
2,1,1,16,80,18,69
2,1,0,33,74,44,100
2,0,1,54,16,41,7
2,0,1,41,7,29,20
2,0,1,29,20,60,21
2,0,1,60,21,74,7
2,0,1,74,7,81,7
2,0,0,87,8,89,9
2,0,0,69,29,86,39
2,1,0,15,62,31,50
2,0,0,69,50,85,64
2,0,0,38,15,59,7
2,1,0,41,93,68,87
2,0,0,26,6,76,4
2,1,0,24,96,42,100
2,1,1,28,68,29,50
2,1,1,29,50,25,32
2,1,1,25,32,11,35
2,1,0,11,35,57,31
2,1,0,36,34,66,54
2,0,0,34,46,65,85
2,1,1,35,15,46,29
2,1,1,46,29,39,9
2,1,1,39,9,27,7
2,1,1,27,7,11,19
2,1,0,11,19,44,12
2,1,1,33,8,67,7
2,0,0,30,86,63,88
2,1,0,39,12,67,24
2,0,0,33,76,68,63
2,1,1,32,37,43,33
2,1,0,32,45,87,11
2,1,1,62,41,68,54
2,1,1,68,54,70,83
2,0,0,13,13,35,0
2,1,1,38,83,37,36
2,1,1,37,36,39,61
2,1,1,39,61,38,85
2,1,0,38,85,62,78
2,0,1,38,22,64,53
2,0,0,64,53,80,65
2,0,1,67,19,72,12
2,0,1,72,12,70,4
2,0,1,70,4,63,20
2,0,1,63,20,31,32
2,0,1,31,32,43,22
2,0,1,43,22,64,24
2,0,1,64,24,57,8
2,0,1,57,8,70,4
2,0,1,70,4,65,20
2,0,1,65,20,76,56
2,1,1,13,49,65,32
2,1,1,82,33,77,50
2,0,1,34,21,58,28
2,0,0,58,28,63,49
2,1,1,37,51,32,70
2,1,1,32,70,6,55
2,1,1,6,55,48,96
2,1,0,48,96,53,100
2,0,0,43,18,96,16
2,0,1,36,23,61,14
2,1,0,36,91,92,98
2,0,1,59,20,67,19
2,1,1,32,65,39,68
2,1,1,39,68,95,93
2,1,1,95,93,75,76
2,1,0,75,76,74,69
2,1,1,71,80,79,98
2,1,0,79,98,100,100
2,0,1,8,70,39,72
2,1,1,41,56,16,55
2,1,0,16,55,72,83
2,0,1,32,25,33,8
2,0,1,33,8,26,11
2,0,1,26,11,28,24
2,0,1,28,24,39,76
2,0,1,72,68,70,57
2,0,1,70,57,63,64
2,0,1,63,64,61,24
2,0,1,61,24,64,53
2,0,1,64,53,73,73
2,0,1,73,73,69,76
2,0,1,69,76,79,76
2,1,0,12,54,52,82
2,1,0,44,90,47,82
2,0,1,52,36,34,55
2,0,1,34,55,58,20
2,0,1,58,20,86,25
2,1,1,15,95,61,75
2,1,0,61,75,67,76
2,0,1,33,24,20,35
2,0,1,20,35,34,26
2,0,1,34,26,59,23
2,0,1,59,23,55,49
2,0,1,55,49,71,54
2,0,1,71,54,66,25
2,0,1,66,16,57,23
2,0,1,57,23,67,24
2,0,1,67,24,60,23
2,0,1,60,23,62,25
2,0,1,62,25,63,10
2,0,0,63,10,74,18
2,1,1,26,82,9,50
2,1,0,9,50,66,75
2,1,1,67,71,63,93
2,1,1,63,93,65,87
2,1,1,65,87,61,87
2,1,1,61,87,67,96
2,1,1,67,96,69,77
2,1,1,69,77,68,68
2,1,1,69,66,59,62
2,1,1,59,62,43,72
2,1,1,43,72,38,27
2,1,1,38,27,35,54
2,1,1,35,54,37,81
2,1,1,37,81,35,48
2,1,1,35,48,37,11
2,1,0,37,11,77,19
2,0,1,23,81,31,80
2,0,1,31,80,57,70
2,0,1,62,75,67,91
2,0,1,67,91,9,5
2,0,0,70,31,94,32
2,0,0,27,27,33,18
2,0,1,41,23,64,23
2,0,0,71,19,78,28
2,1,1,26,69,21,50
2,1,1,21,50,42,75
2,1,1,34,83,79,88
2,1,0,79,88,77,77
2,0,1,23,15,12,50
2,0,1,12,50,26,85
2,0,1,26,85,73,91
2,1,1,11,12,6,31
2,1,0,6,31,29,13
2,1,1,27,20,62,26
2,0,1,42,39,56,46
2,0,1,56,46,72,23
2,0,1,72,23,67,15
2,0,1,67,15,76,9
2,0,1,76,9,71,7
2,0,1,71,7,61,10
2,0,1,61,10,56,23
2,0,1,56,23,59,16
2,0,1,59,16,71,70
2,0,1,71,70,70,48
2,0,1,70,48,61,66
2,0,1,61,66,71,47
2,0,1,71,47,67,26
2,0,0,94,31,97,52
2,1,0,78,97,80,79
2,0,1,20,21,30,20
2,0,1,30,20,40,25
2,0,0,40,25,53,47
2,1,1,47,53,52,40
2,1,1,52,40,40,13
2,1,1,40,13,28,36
2,1,1,28,36,16,59
2,1,0,16,59,62,92
2,1,1,50,94,62,94
2,1,1,62,94,67,99
2,1,1,67,99,65,91
2,1,1,65,91,56,85
2,1,1,56,85,36,80
2,1,1,36,80,42,73
2,1,0,42,73,42,85
2,1,1,49,91,67,98
2,1,0,67,98,95,93
2,0,0,5,7,26,4
2,1,1,70,74,63,80
2,1,1,63,80,60,86
2,1,1,60,86,72,98
2,1,1,72,98,75,98
2,1,0,75,98,89,96
2,1,1,77,95,91,94
2,1,1,91,94,91,85
2,1,0,95,84,91,75
2,0,1,18,17,24,14
2,0,1,24,14,34,35
2,0,1,61,36,89,69
